score,city,date,measurement_kind,unit,unique_accounts,signal_count,trade_rows,active_position_rows,active_value_usdc,trade_usdc,top_temperatures,market_type_counts,side_counts,top_handles
243.11,Jakarta,April 26,highest,C,10,26,8,18,410.87,0.0,"[{""label"": ""35C"", ""count"": 8}, {""label"": ""33C"", ""count"": 5}, {""label"": ""34C"", ""count"": 5}, {""label"": ""32C"", ""count"": 3}, {""label"": ""31C"", ""count"": 2}, {""label"": ""30C"", ""count"": 1}, {""label"": ""36C"", ""count"": 1}, {""label"": ""28C or below"", ""count"": 1}]","{""exact_value"": 25, ""threshold_low"": 1}","{""NO"": 13, ""BUY"": 6, ""YES"": 5, ""SELL"": 2}","[{""handle"": ""PaulaLolik"", ""count"": 7}, {""handle"": ""hgmr2"", ""count"": 7}, {""handle"": ""tianqizhishen"", ""count"": 3}, {""handle"": ""dpnd"", ""count"": 2}, {""handle"": ""0xeC86a2d3f69015b1A9382e4dfA8695E1B48760E4-1770735132210"", ""count"": 2}, {""handle"": ""oleksiyz"", ""count"": 1}, {""handle"": ""0x2048"", ""count"": 1}, {""handle"": ""0x98e9cf8704286c45a124a6f35b4e7de847e32ea5"", ""count"": 1}]"
242.72,Tokyo,April 27,highest,C,10,26,7,19,372.39,0.0,"[{""label"": ""18C"", ""count"": 6}, {""label"": ""16C"", ""count"": 4}, {""label"": ""17C"", ""count"": 4}, {""label"": ""21C or higher"", ""count"": 4}, {""label"": ""19C"", ""count"": 4}, {""label"": ""20C"", ""count"": 2}, {""label"": ""15C"", ""count"": 2}]","{""exact_value"": 22, ""threshold_high"": 4}","{""NO"": 12, ""YES"": 7, ""BUY"": 7}","[{""handle"": ""ruth777"", ""count"": 12}, {""handle"": ""dpnd"", ""count"": 3}, {""handle"": ""0xeC86a2d3f69015b1A9382e4dfA8695E1B48760E4-1770735132210"", ""count"": 2}, {""handle"": ""Mr.Z."", ""count"": 2}, {""handle"": ""tianqizhishen"", ""count"": 2}, {""handle"": ""oleksiyz"", ""count"": 1}, {""handle"": ""0x2048"", ""count"": 1}, {""handle"": ""0x173516ae13b47be650a6df996ec4ff2f24950319"", ""count"": 1}]"
242.07,Shenzhen,April 24,highest,C,10,27,16,11,156.83,0.0,"[{""label"": ""21C"", ""count"": 8}, {""label"": ""22C"", ""count"": 4}, {""label"": ""20C"", ""count"": 4}, {""label"": ""26C"", ""count"": 3}, {""label"": ""23C"", ""count"": 3}, {""label"": ""28C or higher"", ""count"": 1}, {""label"": ""27C"", ""count"": 1}, {""label"": ""25C"", ""count"": 1}]","{""exact_value"": 26, ""threshold_high"": 1}","{""YES"": 10, ""BUY"": 9, ""SELL"": 7, ""NO"": 1}","[{""handle"": ""smallyua"", ""count"": 8}, {""handle"": ""newbees"", ""count"": 7}, {""handle"": ""0x4CE3f17Be91C3d0D6dbFed7Bd4D326957dec4291-1768045938794"", ""count"": 2}, {""handle"": ""dpnd"", ""count"": 2}, {""handle"": ""Lex-tang"", ""count"": 2}, {""handle"": ""Jiuzhou"", ""count"": 2}, {""handle"": ""punch-the-macaque"", ""count"": 1}, {""handle"": ""0x2048"", ""count"": 1}]"
241.9,Ankara,April 23,highest,C,10,27,19,8,140.19,0.0,"[{""label"": ""7C"", ""count"": 10}, {""label"": ""6C"", ""count"": 7}, {""label"": ""9C"", ""count"": 3}, {""label"": ""5C"", ""count"": 2}, {""label"": ""8C"", ""count"": 2}, {""label"": ""10C"", ""count"": 2}, {""label"": ""11C"", ""count"": 1}]","{""exact_value"": 27}","{""BUY"": 14, ""YES"": 8, ""SELL"": 5}","[{""handle"": ""huskyvs"", ""count"": 9}, {""handle"": ""Lex-tang"", ""count"": 4}, {""handle"": ""tianqizhishen"", ""count"": 3}, {""handle"": ""0x5264b001677b47dd2E20fe20213749DbD7909a63-1770895753458"", ""count"": 3}, {""handle"": ""Walter-Weather"", ""count"": 2}, {""handle"": ""heimaokuaipao"", ""count"": 2}, {""handle"": ""Maskache2"", ""count"": 1}, {""handle"": ""0x2048"", ""count"": 1}]"
240.37,San Francisco,April 26,highest,F,10,25,12,13,286.73,0.0,"[{""label"": ""62-63F"", ""count"": 7}, {""label"": ""58-59F"", ""count"": 6}, {""label"": ""60-61F"", ""count"": 4}, {""label"": ""64-65F"", ""count"": 3}, {""label"": ""56-57F"", ""count"": 3}, {""label"": ""48-49F"", ""count"": 1}, {""label"": ""50-51F"", ""count"": 1}]","{""exact_range"": 25}","{""BUY"": 12, ""YES"": 7, ""NO"": 6}","[{""handle"": ""PaulaLolik"", ""count"": 8}, {""handle"": ""Jiuzhou"", ""count"": 4}, {""handle"": ""heimaokuaipao"", ""count"": 3}, {""handle"": ""dpnd"", ""count"": 2}, {""handle"": ""Mr.Z."", ""count"": 2}, {""handle"": ""airlorgedr"", ""count"": 2}, {""handle"": ""oleksiyz"", ""count"": 1}, {""handle"": ""Poligarch"", ""count"": 1}]"
240.08,London,April 27,highest,C,10,21,4,17,857.62,0.0,"[{""label"": ""20C"", ""count"": 5}, {""label"": ""19C"", ""count"": 4}, {""label"": ""21C"", ""count"": 3}, {""label"": ""16C"", ""count"": 3}, {""label"": ""18C"", ""count"": 2}, {""label"": ""17C"", ""count"": 1}, {""label"": ""15C or below"", ""count"": 1}, {""label"": ""23C"", ""count"": 1}]","{""exact_value"": 20, ""threshold_low"": 1}","{""NO"": 12, ""YES"": 5, ""BUY"": 4}","[{""handle"": ""ruth777"", ""count"": 7}, {""handle"": ""oleksiyz"", ""count"": 3}, {""handle"": ""0x2048"", ""count"": 3}, {""handle"": ""Mr.Z."", ""count"": 2}, {""handle"": ""dpnd"", ""count"": 1}, {""handle"": ""Lex-tang"", ""count"": 1}, {""handle"": ""Wistesty"", ""count"": 1}, {""handle"": ""airlorgedr"", ""count"": 1}]"
239.16,New York City,April 18,highest,F,9,20,7,13,2916.35,0.0,"[{""label"": ""64-65F"", ""count"": 4}, {""label"": ""62-63F"", ""count"": 3}, {""label"": ""60-61F"", ""count"": 3}, {""label"": ""66-67F"", ""count"": 2}, {""label"": ""58-59F"", ""count"": 2}, {""label"": ""56-57F"", ""count"": 2}, {""label"": ""54-55F"", ""count"": 2}, {""label"": ""72F or higher"", ""count"": 1}]","{""exact_range"": 19, ""threshold_high"": 1}","{""YES"": 12, ""BUY"": 6, ""NO"": 1, ""SELL"": 1}","[{""handle"": ""0x77266604E63f5cAF08D19CaEBae0C563ce64aEE"", ""count"": 7}, {""handle"": ""Lucky-Boy"", ""count"": 4}, {""handle"": ""kamikazetrading"", ""count"": 2}, {""handle"": ""Amano-Hina"", ""count"": 2}, {""handle"": ""huskyvs"", ""count"": 1}, {""handle"": ""Maskache2"", ""count"": 1}, {""handle"": ""heimaokuaipao"", ""count"": 1}, {""handle"": ""738925"", ""count"": 1}]"
237.7,Panama City,April 25,highest,C,10,22,6,16,469.7,0.0,"[{""label"": ""31C or higher"", ""count"": 11}, {""label"": ""30C"", ""count"": 8}, {""label"": ""29C"", ""count"": 3}]","{""threshold_high"": 11, ""exact_value"": 11}","{""YES"": 10, ""NO"": 6, ""SELL"": 3, ""BUY"": 3}","[{""handle"": ""patrickbro-wn"", ""count"": 6}, {""handle"": ""StayFreshCheeseBags"", ""count"": 4}, {""handle"": ""0xeC86a2d3f69015b1A9382e4dfA8695E1B48760E4-1770735132210"", ""count"": 2}, {""handle"": ""Jiuzhou"", ""count"": 2}, {""handle"": ""tinylonglong"", ""count"": 2}, {""handle"": ""jeffkatsu"", ""count"": 2}, {""handle"": ""dpnd"", ""count"": 1}, {""handle"": ""Poligarch"", ""count"": 1}]"
235.54,New York City,April 9,highest,F,6,77,75,2,3.64,0.0,"[{""label"": ""52-53F"", ""count"": 15}, {""label"": ""46-47F"", ""count"": 14}, {""label"": ""54-55F"", ""count"": 12}, {""label"": ""50-51F"", ""count"": 11}, {""label"": ""48-49F"", ""count"": 9}, {""label"": ""56-57F"", ""count"": 8}, {""label"": ""58-59F"", ""count"": 6}, {""label"": ""45F or below"", ""count"": 2}]","{""exact_range"": 75, ""threshold_low"": 2}","{""SELL"": 70, ""BUY"": 5, ""YES"": 2}","[{""handle"": ""jeffkatsu"", ""count"": 67}, {""handle"": ""Lucky-Boy"", ""count"": 5}, {""handle"": ""kamikazetrading"", ""count"": 2}, {""handle"": ""Walter-Weather"", ""count"": 1}, {""handle"": ""0x98e9cf8704286c45a124a6f35b4e7de847e32ea5"", ""count"": 1}, {""handle"": ""0x5264b001677b47dd2E20fe20213749DbD7909a63-1770895753458"", ""count"": 1}]"
232.16,Madrid,April 23,highest,C,10,21,18,3,65.79,0.0,"[{""label"": ""26C"", ""count"": 8}, {""label"": ""28C"", ""count"": 6}, {""label"": ""27C"", ""count"": 3}, {""label"": ""29C"", ""count"": 2}, {""label"": ""31C"", ""count"": 1}, {""label"": ""22C or below"", ""count"": 1}]","{""exact_value"": 20, ""threshold_low"": 1}","{""BUY"": 12, ""SELL"": 6, ""NO"": 2, ""YES"": 1}","[{""handle"": ""smallyua"", ""count"": 5}, {""handle"": ""dpnd"", ""count"": 4}, {""handle"": ""Walter-Weather"", ""count"": 3}, {""handle"": ""neophyt"", ""count"": 2}, {""handle"": ""0x98e9cf8704286c45a124a6f35b4e7de847e32ea5"", ""count"": 2}, {""handle"": ""Jiuzhou"", ""count"": 1}, {""handle"": ""punch-the-macaque"", ""count"": 1}, {""handle"": ""cyberkurajber"", ""count"": 1}]"
231.84,Shanghai,April 21,highest,C,10,21,15,6,34.28,0.0,"[{""label"": ""17C"", ""count"": 8}, {""label"": ""16C"", ""count"": 5}, {""label"": ""14C"", ""count"": 3}, {""label"": ""15C"", ""count"": 2}, {""label"": ""18C"", ""count"": 1}, {""label"": ""19C"", ""count"": 1}, {""label"": ""13C"", ""count"": 1}]","{""exact_value"": 21}","{""SELL"": 9, ""BUY"": 6, ""YES"": 5, ""NO"": 1}","[{""handle"": ""0x4CE3f17Be91C3d0D6dbFed7Bd4D326957dec4291-1768045938794"", ""count"": 5}, {""handle"": ""FohnHairdryer"", ""count"": 3}, {""handle"": ""Wistesty"", ""count"": 3}, {""handle"": ""Lex-tang"", ""count"": 2}, {""handle"": ""neophyt"", ""count"": 2}, {""handle"": ""cyberkurajber"", ""count"": 2}, {""handle"": ""huskyvs"", ""count"": 1}, {""handle"": ""heimaokuaipao"", ""count"": 1}]"
226.91,Seattle,April 27,highest,F,9,29,11,18,341.25,0.0,"[{""label"": ""58-59F"", ""count"": 6}, {""label"": ""50-51F"", ""count"": 5}, {""label"": ""62-63F"", ""count"": 4}, {""label"": ""56-57F"", ""count"": 4}, {""label"": ""68F or higher"", ""count"": 3}, {""label"": ""60-61F"", ""count"": 3}, {""label"": ""54-55F"", ""count"": 3}, {""label"": ""64-65F"", ""count"": 1}]","{""exact_range"": 26, ""threshold_high"": 3}","{""NO"": 13, ""BUY"": 10, ""YES"": 5, ""SELL"": 1}","[{""handle"": ""ruth777"", ""count"": 11}, {""handle"": ""0x2048"", ""count"": 4}, {""handle"": ""dpnd"", ""count"": 3}, {""handle"": ""Mr.Z."", ""count"": 3}, {""handle"": ""airlorgedr"", ""count"": 3}, {""handle"": ""Kaiji-"", ""count"": 2}, {""handle"": ""oleksiyz"", ""count"": 1}, {""handle"": ""Wistesty"", ""count"": 1}]"
224.22,Shanghai,April 24,highest,C,10,16,15,1,22.05,0.0,"[{""label"": ""19C"", ""count"": 6}, {""label"": ""20C"", ""count"": 6}, {""label"": ""17C"", ""count"": 2}, {""label"": ""23C"", ""count"": 1}, {""label"": ""22C"", ""count"": 1}]","{""exact_value"": 16}","{""BUY"": 8, ""SELL"": 7, ""NO"": 1}","[{""handle"": ""neophyt"", ""count"": 3}, {""handle"": ""Andyminvest"", ""count"": 3}, {""handle"": ""Lex-tang"", ""count"": 2}, {""handle"": ""hkooooo"", ""count"": 2}, {""handle"": ""dpnd"", ""count"": 1}, {""handle"": ""punch-the-macaque"", ""count"": 1}, {""handle"": ""0x2048"", ""count"": 1}, {""handle"": ""tianqizhishen"", ""count"": 1}]"
223.5,Chengdu,April 27,highest,C,8,37,18,19,800.28,0.0,"[{""label"": ""26C"", ""count"": 10}, {""label"": ""25C"", ""count"": 8}, {""label"": ""23C"", ""count"": 5}, {""label"": ""22C"", ""count"": 3}, {""label"": ""28C"", ""count"": 3}, {""label"": ""27C"", ""count"": 3}, {""label"": ""19C or below"", ""count"": 2}, {""label"": ""29C or higher"", ""count"": 1}]","{""exact_value"": 34, ""threshold_low"": 2, ""threshold_high"": 1}","{""BUY"": 18, ""NO"": 16, ""YES"": 3}","[{""handle"": ""0xeC86a2d3f69015b1A9382e4dfA8695E1B48760E4-1770735132210"", ""count"": 14}, {""handle"": ""ruth777"", ""count"": 10}, {""handle"": ""0x2048"", ""count"": 3}, {""handle"": ""airlorgedr"", ""count"": 3}, {""handle"": ""oleksiyz"", ""count"": 2}, {""handle"": ""Mr.Z."", ""count"": 2}, {""handle"": ""tianqizhishen"", ""count"": 2}, {""handle"": ""dpnd"", ""count"": 1}]"
222.81,Buenos Aires,April 23,highest,C,9,28,22,6,81.32,0.0,"[{""label"": ""24C"", ""count"": 6}, {""label"": ""26C or higher"", ""count"": 4}, {""label"": ""25C"", ""count"": 4}, {""label"": ""23C"", ""count"": 4}, {""label"": ""20C"", ""count"": 4}, {""label"": ""19C"", ""count"": 3}, {""label"": ""22C"", ""count"": 2}, {""label"": ""21C"", ""count"": 1}]","{""exact_value"": 24, ""threshold_high"": 4}","{""BUY"": 15, ""SELL"": 7, ""YES"": 5, ""NO"": 1}","[{""handle"": ""huskyvs"", ""count"": 11}, {""handle"": ""0x2048"", ""count"": 7}, {""handle"": ""Lex-tang"", ""count"": 3}, {""handle"": ""Alrescha-114"", ""count"": 2}, {""handle"": ""Maskache2"", ""count"": 1}, {""handle"": ""Jiuzhou"", ""count"": 1}, {""handle"": ""punch-the-macaque"", ""count"": 1}, {""handle"": ""cyberkurajber"", ""count"": 1}]"
222.81,Hong Kong,April 25,lowest,C,8,40,8,32,281.41,0.0,"[{""label"": ""15C or below"", ""count"": 7}, {""label"": ""19C"", ""count"": 5}, {""label"": ""25C or higher"", ""count"": 5}, {""label"": ""20C"", ""count"": 4}, {""label"": ""22C"", ""count"": 4}, {""label"": ""21C"", ""count"": 3}, {""label"": ""24C"", ""count"": 3}, {""label"": ""17C"", ""count"": 3}]","{""exact_value"": 28, ""threshold_low"": 7, ""threshold_high"": 5}","{""YES"": 20, ""NO"": 12, ""BUY"": 6, ""SELL"": 2}","[{""handle"": ""patrickbro-wn"", ""count"": 13}, {""handle"": ""hotcold"", ""count"": 10}, {""handle"": ""airlorgedr"", ""count"": 6}, {""handle"": ""huskyvs"", ""count"": 4}, {""handle"": ""0x2048"", ""count"": 4}, {""handle"": ""Mr.Z."", ""count"": 1}, {""handle"": ""tinylonglong"", ""count"": 1}, {""handle"": ""jeffkatsu"", ""count"": 1}]"
222.09,Sao Paulo,April 27,highest,C,9,24,10,14,608.87,0.0,"[{""label"": ""29C"", ""count"": 4}, {""label"": ""30C"", ""count"": 4}, {""label"": ""28C"", ""count"": 4}, {""label"": ""27C"", ""count"": 3}, {""label"": ""31C"", ""count"": 3}, {""label"": ""35C or higher"", ""count"": 2}, {""label"": ""26C"", ""count"": 1}, {""label"": ""34C"", ""count"": 1}]","{""exact_value"": 21, ""threshold_high"": 2, ""threshold_low"": 1}","{""NO"": 11, ""BUY"": 9, ""YES"": 3, ""SELL"": 1}","[{""handle"": ""ruth777"", ""count"": 10}, {""handle"": ""0x2048"", ""count"": 3}, {""handle"": ""0xeC86a2d3f69015b1A9382e4dfA8695E1B48760E4-1770735132210"", ""count"": 2}, {""handle"": ""Lex-tang"", ""count"": 2}, {""handle"": ""airlorgedr"", ""count"": 2}, {""handle"": ""Kaiji-"", ""count"": 2}, {""handle"": ""dpnd"", ""count"": 1}, {""handle"": ""oleksiyz"", ""count"": 1}]"
222.06,Milan,April 27,highest,C,9,24,6,18,606.42,0.0,"[{""label"": ""26C or higher"", ""count"": 6}, {""label"": ""24C"", ""count"": 6}, {""label"": ""22C"", ""count"": 5}, {""label"": ""23C"", ""count"": 2}, {""label"": ""21C"", ""count"": 2}, {""label"": ""25C"", ""count"": 2}, {""label"": ""20C"", ""count"": 1}]","{""exact_value"": 18, ""threshold_high"": 6}","{""NO"": 12, ""YES"": 6, ""BUY"": 6}","[{""handle"": ""ruth777"", ""count"": 10}, {""handle"": ""0x2048"", ""count"": 3}, {""handle"": ""dpnd"", ""count"": 2}, {""handle"": ""0xeC86a2d3f69015b1A9382e4dfA8695E1B48760E4-1770735132210"", ""count"": 2}, {""handle"": ""Mr.Z."", ""count"": 2}, {""handle"": ""Kaiji-"", ""count"": 2}, {""handle"": ""oleksiyz"", ""count"": 1}, {""handle"": ""tinylonglong"", ""count"": 1}]"
221.53,Munich,March 26,highest,C,10,13,2,11,203.18,0.0,"[{""label"": ""5C"", ""count"": 7}, {""label"": ""7C"", ""count"": 3}, {""label"": ""4C"", ""count"": 2}, {""label"": ""9C or higher"", ""count"": 1}]","{""exact_value"": 12, ""threshold_high"": 1}","{""YES"": 11, ""BUY"": 2}","[{""handle"": ""mjf02"", ""count"": 2}, {""handle"": ""huskyvs"", ""count"": 2}, {""handle"": ""sdgoppa"", ""count"": 2}, {""handle"": ""0x4CE3f17Be91C3d0D6dbFed7Bd4D326957dec4291-1768045938794"", ""count"": 1}, {""handle"": ""Maskache2"", ""count"": 1}, {""handle"": ""Walter-Weather"", ""count"": 1}, {""handle"": ""heimaokuaipao"", ""count"": 1}, {""handle"": ""0xf64145c4c47B7Ce75CDe11C15A82136a14fB2B4A-1770645462820"", ""count"": 1}]"
220.3,San Francisco,April 22,highest,F,9,26,16,10,129.65,0.0,"[{""label"": ""60-61F"", ""count"": 9}, {""label"": ""64-65F"", ""count"": 6}, {""label"": ""62-63F"", ""count"": 5}, {""label"": ""66-67F"", ""count"": 4}, {""label"": ""58-59F"", ""count"": 2}]","{""exact_range"": 26}","{""BUY"": 11, ""YES"": 10, ""SELL"": 5}","[{""handle"": ""kamikazetrading"", ""count"": 10}, {""handle"": ""0x2048"", ""count"": 5}, {""handle"": ""Amano-Hina"", ""count"": 3}, {""handle"": ""Walter-Weather"", ""count"": 2}, {""handle"": ""0x5264b001677b47dd2E20fe20213749DbD7909a63-1770895753458"", ""count"": 2}, {""handle"": ""Jiuzhou"", ""count"": 1}, {""handle"": ""Mr.Z."", ""count"": 1}, {""handle"": ""Andyminvest"", ""count"": 1}]"
219.31,London,April 20,highest,C,9,25,13,12,180.59,0.0,"[{""label"": ""12C"", ""count"": 10}, {""label"": ""13C"", ""count"": 8}, {""label"": ""11C"", ""count"": 2}, {""label"": ""14C"", ""count"": 2}, {""label"": ""15C"", ""count"": 1}, {""label"": ""17C"", ""count"": 1}, {""label"": ""16C"", ""count"": 1}]","{""exact_value"": 25}","{""BUY"": 9, ""YES"": 8, ""SELL"": 4, ""NO"": 4}","[{""handle"": ""syacxxa"", ""count"": 5}, {""handle"": ""Walter-Weather"", ""count"": 5}, {""handle"": ""poligami"", ""count"": 5}, {""handle"": ""sdgoppa"", ""count"": 4}, {""handle"": ""FohnHairdryer"", ""count"": 2}, {""handle"": ""Railbird"", ""count"": 1}, {""handle"": ""neophyt"", ""count"": 1}, {""handle"": ""punch-the-macaque"", ""count"": 1}]"
217.66,London,April 25,lowest,C,8,37,17,20,216.09,0.0,"[{""label"": ""5C"", ""count"": 11}, {""label"": ""1C or below"", ""count"": 10}, {""label"": ""2C"", ""count"": 6}, {""label"": ""3C"", ""count"": 4}, {""label"": ""4C"", ""count"": 3}, {""label"": ""6C"", ""count"": 1}, {""label"": ""10C"", ""count"": 1}, {""label"": ""9C"", ""count"": 1}]","{""exact_value"": 27, ""threshold_low"": 10}","{""BUY"": 14, ""YES"": 14, ""NO"": 6, ""SELL"": 3}","[{""handle"": ""hotcold"", ""count"": 8}, {""handle"": ""Mr.Z."", ""count"": 8}, {""handle"": ""patrickbro-wn"", ""count"": 6}, {""handle"": ""newbees"", ""count"": 5}, {""handle"": ""ColdMath"", ""count"": 4}, {""handle"": ""airlorgedr"", ""count"": 3}, {""handle"": ""jeffkatsu"", ""count"": 2}, {""handle"": ""tinylonglong"", ""count"": 1}]"
217.28,Manila,April 25,highest,C,9,24,8,16,128.12,0.0,"[{""label"": ""38C"", ""count"": 6}, {""label"": ""36C"", ""count"": 6}, {""label"": ""39C"", ""count"": 4}, {""label"": ""34C"", ""count"": 3}, {""label"": ""37C"", ""count"": 2}, {""label"": ""40C or higher"", ""count"": 2}, {""label"": ""35C"", ""count"": 1}]","{""exact_value"": 22, ""threshold_high"": 2}","{""YES"": 9, ""BUY"": 8, ""NO"": 7}","[{""handle"": ""cyberkurajber"", ""count"": 6}, {""handle"": ""Jiuzhou"", ""count"": 5}, {""handle"": ""tianqizhishen"", ""count"": 3}, {""handle"": ""patrickbro-wn"", ""count"": 3}, {""handle"": ""738925"", ""count"": 2}, {""handle"": ""Poligarch"", ""count"": 2}, {""handle"": ""StayFreshCheeseBags"", ""count"": 1}, {""handle"": ""tinylonglong"", ""count"": 1}]"
216.59,Chongqing,April 24,highest,C,9,24,10,14,59.36,0.0,"[{""label"": ""29C"", ""count"": 7}, {""label"": ""27C"", ""count"": 3}, {""label"": ""31C"", ""count"": 3}, {""label"": ""25C"", ""count"": 3}, {""label"": ""28C"", ""count"": 2}, {""label"": ""30C"", ""count"": 2}, {""label"": ""26C"", ""count"": 1}, {""label"": ""33C or higher"", ""count"": 1}]","{""exact_value"": 22, ""threshold_high"": 1, ""threshold_low"": 1}","{""YES"": 13, ""BUY"": 6, ""SELL"": 4, ""NO"": 1}","[{""handle"": ""newbees"", ""count"": 8}, {""handle"": ""Lex-tang"", ""count"": 5}, {""handle"": ""Jiuzhou"", ""count"": 3}, {""handle"": ""hkooooo"", ""count"": 3}, {""handle"": ""0x4CE3f17Be91C3d0D6dbFed7Bd4D326957dec4291-1768045938794"", ""count"": 1}, {""handle"": ""punch-the-macaque"", ""count"": 1}, {""handle"": ""0x2048"", ""count"": 1}, {""handle"": ""Mr.Z."", ""count"": 1}]"
214.29,Karachi,April 25,highest,C,9,22,11,11,129.03,0.0,"[{""label"": ""36C or higher"", ""count"": 12}, {""label"": ""35C"", ""count"": 9}, {""label"": ""33C"", ""count"": 1}]","{""threshold_high"": 12, ""exact_value"": 10}","{""BUY"": 9, ""NO"": 6, ""YES"": 5, ""SELL"": 2}","[{""handle"": ""hotcold"", ""count"": 6}, {""handle"": ""0x2048"", ""count"": 3}, {""handle"": ""0x98e9cf8704286c45a124a6f35b4e7de847e32ea5"", ""count"": 3}, {""handle"": ""patrickbro-wn"", ""count"": 3}, {""handle"": ""StayFreshCheeseBags"", ""count"": 2}, {""handle"": ""cyberkurajber"", ""count"": 2}, {""handle"": ""738925"", ""count"": 1}, {""handle"": ""Mr.Z."", ""count"": 1}]"
213.69,Tokyo,April 24,highest,C,9,22,18,4,69.38,0.0,"[{""label"": ""17C"", ""count"": 7}, {""label"": ""20C"", ""count"": 5}, {""label"": ""19C"", ""count"": 5}, {""label"": ""18C"", ""count"": 3}, {""label"": ""22C"", ""count"": 1}, {""label"": ""21C"", ""count"": 1}]","{""exact_value"": 22}","{""BUY"": 13, ""SELL"": 5, ""YES"": 3, ""NO"": 1}","[{""handle"": ""smallyua"", ""count"": 6}, {""handle"": ""0x4CE3f17Be91C3d0D6dbFed7Bd4D326957dec4291-1768045938794"", ""count"": 3}, {""handle"": ""Jiuzhou"", ""count"": 3}, {""handle"": ""Andyminvest"", ""count"": 3}, {""handle"": ""Maskache2"", ""count"": 2}, {""handle"": ""neophyt"", ""count"": 2}, {""handle"": ""punch-the-macaque"", ""count"": 1}, {""handle"": ""0x2048"", ""count"": 1}]"
213.41,Seoul,April 22,highest,C,8,35,30,5,90.74,0.0,"[{""label"": ""14C"", ""count"": 11}, {""label"": ""16C"", ""count"": 7}, {""label"": ""18C"", ""count"": 7}, {""label"": ""15C"", ""count"": 4}, {""label"": ""17C"", ""count"": 2}, {""label"": ""13C"", ""count"": 2}, {""label"": ""19C or higher"", ""count"": 2}]","{""exact_value"": 33, ""threshold_high"": 2}","{""BUY"": 22, ""SELL"": 8, ""YES"": 4, ""NO"": 1}","[{""handle"": ""smallyua"", ""count"": 11}, {""handle"": ""huskyvs"", ""count"": 7}, {""handle"": ""FohnHairdryer"", ""count"": 7}, {""handle"": ""dpnd"", ""count"": 4}, {""handle"": ""0x4CE3f17Be91C3d0D6dbFed7Bd4D326957dec4291-1768045938794"", ""count"": 2}, {""handle"": ""kamikazetrading"", ""count"": 2}, {""handle"": ""Jiuzhou"", ""count"": 1}, {""handle"": ""punch-the-macaque"", ""count"": 1}]"
212.61,Atlanta,April 27,highest,F,9,19,9,10,411.13,0.0,"[{""label"": ""80-81F"", ""count"": 8}, {""label"": ""78-79F"", ""count"": 5}, {""label"": ""74-75F"", ""count"": 2}, {""label"": ""76-77F"", ""count"": 2}, {""label"": ""86-87F"", ""count"": 1}, {""label"": ""71F or below"", ""count"": 1}]","{""exact_range"": 18, ""threshold_low"": 1}","{""BUY"": 8, ""NO"": 6, ""YES"": 4, ""SELL"": 1}","[{""handle"": ""ruth777"", ""count"": 8}, {""handle"": ""ColdMath"", ""count"": 2}, {""handle"": ""dpnd"", ""count"": 2}, {""handle"": ""Mr.Z."", ""count"": 2}, {""handle"": ""0xeC86a2d3f69015b1A9382e4dfA8695E1B48760E4-1770735132210"", ""count"": 1}, {""handle"": ""oleksiyz"", ""count"": 1}, {""handle"": ""0x2048"", ""count"": 1}, {""handle"": ""Kaiji-"", ""count"": 1}]"
